time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,dew_point_temp_gap,Cold Object
190,7,14,21,14.12,14.25,14.25,14.33,9.357588,FruitJuice
180,14,28,42,33.8,34.3,36.5,36.7,-12.94855,Water
1170,11,22,33,23.815,23.93,23.95,24.165,-3.557915,ICECREAM
1090,20,40,60,54.87,55.08,55.2,55.52,-36.864768,Meat
1580,8,16,24,40.8,40.91,41.01,41.01,-18.712886,CoolDrink
90,13,26,39,23.4,24.3,26.2,27.2,-2.54855,Water
3110,14,28,42,81.18,81.19,81.51,81.59,-63.174768,Meat
1870,15,30,45,80.06,80.26,80.59,80.61,-60.376857,Copper
210,13,26,39,62.95,63.25,63.41,63.53,-43.266857,Copper
3050,9,18,27,75.7,75.8,75.5,74.2,-51.501331,Apple
280,11,22,33,29.54,30.03,30.04,30.06,-4.77178,CoolDrink
60,14,28,42,53.63,54.31,55.95,56.25,-41.567405,Medicine
3080,20,40,60,74.2,74.6,75.1,75.5,-50.001331,Apple
1560,6,12,18,38.78,38.9,38.9,39.01,-14.01178,FruitJuice
2420,13,26,39,88.43,88.43,88.6,88.6,-68.746857,Aluminium
3070,6,12,18,70,70.2,70.2,70.4,-49.14855,Water
2830,9,18,27,72.6,72.4,72.4,73.1,-48.401331,Apple
740,7,14,21,65.17,65.34,65.34,65.37,-45.486857,Iron
760,16,32,48,78.04,78.6,78.8,78.95,-65.977405,Medicine
1780,16,32,48,58.7,58.5,58.7,59.2,-40.90355,Water
140,11,22,33,26.43,26.44,26.45,26.51,-1.66178,CoolDrink
110,6,12,18,34.9,35.2,35.2,35.6,-17.10355,Water
3250,13,26,39,51.81,52.09,52.37,52.47,-28.332412,FruitJuice
1330,15,30,45,44.5,44.5,44.1,44.3,-23.64855,Water
1120,17,34,51,45.55,45.76,45.87,46.01,-20.78178,CoolDrink
1930,15,30,45,76.88,77.33,77.45,77.93,-58.190857,ICECREAM
1670,12,24,36,54.68,54.78,54.92,55.65,-29.91178,CoolDrink
1300,10,20,30,24.94,24.965,25.19,25.26,-4.682915,ICECREAM
2780,12,24,36,89.43,89.44,89.44,89.6,-69.746857,Copper
630,8,16,24,19.95,20.26,20.36,20.36,3.527588,FruitJuice
1100,17,34,51,43.4,43.7,43.8,43.7,-22.54855,Water
930,13,26,39,35.77,35.78,36.1,37.64,-11.571331,Apple
2090,14,28,42,47.7,48,47.5,47.5,-26.84855,Water
500,10,20,30,68.93,68.95,68.97,69.17,-49.246857,Aluminium
1470,15,30,45,26.825,26.88,27.005,27.06,-6.567915,ICECREAM
2850,18,36,54,87.93,88.08,88.58,88.66,-68.246857,Iron
4460,14,28,42,66.82,67.09,67.49,67.54,-43.342412,FruitJuice
1130,7,14,21,23.395,23.45,23.45,23.48,-3.137915,ICECREAM
760,19,38,57,65.37,65.61,65.82,66,-45.686857,Iron
140,18,36,54,58.78,59.64,61,61.11,-46.717405,Medicine
710,17,34,51,20.82,20.97,21.21,21.27,2.657588,FruitJuice
3020,16,32,48,74.8,75.5,75.7,75.5,-50.601331,Apple
1190,16,32,48,55.05,55.54,55.83,56.42,-36.360857,ICECREAM
1570,10,20,30,56.2,56.4,56.5,56.8,-38.40355,Water
4230,9,18,27,68.19,68.19,68.19,68.19,-46.102886,CoolDrink
650,13,26,39,18.46,18.545,18.67,18.74,1.797085,ICECREAM
370,18,36,54,15.5,15.93,16.185,16.215,4.757085,ICECREAM
2620,7,14,21,60.1,60.4,60.4,60.7,-39.24855,Water
880,7,14,21,33.57,33.67,33.67,33.78,-11.482886,CoolDrink
250,11,22,33,37.3,37.5,37.6,37.9,-19.50355,Water
2050,15,30,45,62.2,61.9,62.6,62.8,-44.40355,Water
850,17,34,51,20.61,20.745,20.945,21.125,-0.352915,ICECREAM
1490,7,14,21,26.94,27.005,27.005,27.06,-6.682915,ICECREAM
3220,5,10,15,69.06,69.33,69.33,69.67,-44.29178,FruitJuice
3940,5,10,15,61.17,61.33,61.33,61.47,-37.692412,FruitJuice
1040,9,18,27,71.76,71.96,72,72.04,-52.076857,Copper
550,5,10,15,62.98,62.98,63.08,63.08,-43.296857,Iron
1980,18,36,54,46.83,47.74,48.08,48.12,-22.06178,FruitJuice
580,14,28,42,21.65,21.72,22,22.13,3.11822,FruitJuice
890,11,22,33,21.085,21.125,21.15,21.32,-0.827915,ICECREAM
360,16,32,48,65.83,66.97,67.08,67.5,-53.767405,Medicine
560,6,12,18,72.75,72.97,72.97,73.1,-60.687405,Medicine
2490,7,14,21,67,67.3,67.3,67.9,-42.801331,Apple
1780,6,12,18,81.41,81.42,81.42,81.45,-61.726857,Aluminium
540,18,36,54,30.06,30.26,30.47,30.57,-7.972886,CoolDrink
1630,6,12,18,57.1,57.1,57.1,57.5,-39.30355,Water
2340,7,14,21,65.8,65.5,65.5,66.1,-41.601331,Apple
760,11,22,33,39.02,39.08,39.17,39.3,-14.25178,CoolDrink
570,6,12,18,47.63,47.67,47.67,47.89,-29.624768,Meat
530,11,22,33,22.15,22.34,22.42,22.46,2.048669,Apple
1380,20,40,60,61.47,62.66,63.34,63.75,-42.780857,ICECREAM
1320,13,26,39,38.12,38.22,38.43,38.53,-16.032886,CoolDrink
560,13,26,39,22.46,22.93,23.67,23.73,1.738669,Apple
320,18,36,54,28.85,29.11,29.27,29.56,-10.160857,ICECREAM
1900,7,14,21,31.635,31.685,31.685,31.755,-11.377915,ICECREAM
2610,6,12,18,90.38,90.42,90.42,90.48,-70.696857,Aluminium
1690,20,40,60,80.53,80.69,81.08,81.12,-60.846857,Aluminium
1680,10,20,30,28.965,29.095,29.32,29.335,-8.707915,ICECREAM
1030,10,20,30,67.91,68.12,68.19,68.19,-48.226857,Iron
640,8,16,24,74.36,75.26,75.49,75.49,-62.297405,Medicine
2190,13,26,39,85.1,85.11,85.24,85.3,-65.416857,Aluminium
2610,15,30,45,51.45,51.55,51.76,51.96,-29.362886,CoolDrink
850,14,28,42,40.44,40.44,40.69,40.73,-15.67178,CoolDrink
1210,7,14,21,55.54,55.83,55.83,56.01,-36.850857,ICECREAM
1190,17,34,51,26.76,27.29,27.38,27.46,-3.282412,FruitJuice
4180,9,18,27,67.67,67.77,67.88,67.98,-45.582886,CoolDrink
990,16,32,48,43.8,43.6,43.5,43.5,-22.94855,Water
700,8,16,24,76.09,76.42,76.46,76.46,-64.027405,Medicine
150,17,34,51,59.47,60.6,61,61.9,-47.407405,Medicine
2710,16,32,48,71,71.4,71.2,71.5,-53.20355,Water
620,6,12,18,22.13,22.15,22.15,22.54,2.63822,FruitJuice
900,11,22,33,48.2,48.1,48.2,48.4,-30.40355,Water
630,5,10,15,74.25,74.36,74.36,75.26,-62.187405,Medicine
2190,16,32,48,48.1,47.2,47.7,48.7,-27.24855,Water
590,14,28,42,35.08,35.28,35.76,35.93,-10.31178,CoolDrink
860,14,28,42,43.6,43.5,44.2,44.1,-22.74855,Water
20,17,34,51,24.68,24.89,24.99,25.2,-2.592886,CoolDrink
510,8,16,24,20.91,21.46,22.15,22.15,3.288669,Apple
680,9,18,27,75.75,75.79,76.09,76.42,-63.687405,Medicine
870,15,30,45,40.62,40.69,40.88,41.05,-15.85178,CoolDrink
120,7,14,21,42.22,42.24,42.24,42.27,-24.214768,Meat
800,5,10,15,32.14,32.14,32.57,32.57,-7.941331,Apple
280,20,40,60,29.54,30.04,30.09,30.39,-4.77178,CoolDrink
1440,6,12,18,75.68,75.68,75.68,75.72,-55.996857,Copper
2620,17,34,51,58.94,59.29,59.37,59.79,-34.17178,FruitJuice
2810,13,26,39,91.68,91.82,91.92,91.93,-71.996857,Aluminium
2620,6,12,18,69.6,69.2,69.2,69.6,-45.401331,Apple
1170,11,22,33,23.815,23.93,23.95,24.165,-3.557915,ICECREAM
620,17,34,51,35.76,36.49,36.78,36.92,-10.99178,CoolDrink
2790,17,34,51,71.8,72.2,71.8,72.4,-54.00355,Water
1660,17,34,51,77.43,77.57,77.75,77.88,-57.746857,Copper
20,7,14,21,56.77,56.89,56.89,57.26,-37.086857,Iron
630,12,24,36,19.95,20.26,20.36,20.42,3.527588,FruitJuice
1210,7,14,21,31.65,32.34,32.34,33.16,-6.88178,FruitJuice
1620,13,26,39,76.9,77.1,77.3,77.43,-57.216857,Copper
420,5,10,15,68.68,68.68,68.7,68.7,-48.996857,Aluminium
2180,17,34,51,63.8,64.4,63.5,64.1,-46.00355,Water
660,5,10,15,67.83,67.83,67.85,67.85,-48.146857,Copper
2690,19,38,57,52.27,52.48,52.69,52.89,-30.182886,CoolDrink
3170,19,38,57,51.14,51.3,51.38,51.72,-27.662412,FruitJuice
890,8,16,24,48.1,48.2,48.1,48.1,-30.30355,Water
3590,13,26,39,61.57,61.68,61.88,61.99,-39.482886,CoolDrink
750,6,12,18,77.79,78.04,78.04,78.47,-65.727405,Medicine
1420,20,40,60,54.7,54.9,55.1,55.1,-30.501331,Apple
370,11,22,33,15.5,15.61,15.93,15.975,4.757085,ICECREAM
2990,16,32,48,55.37,55.58,55.68,55.89,-33.282886,CoolDrink
2450,12,24,36,83.61,83.74,83.93,84.07,-63.926857,Iron
280,12,24,36,37.9,37.8,37.6,37.9,-20.10355,Water
1970,12,24,36,61.79,61.99,61.99,62.17,-37.02178,CoolDrink
1670,8,16,24,70.4,70.47,70.66,70.66,-51.710857,ICECREAM
2720,14,28,42,88.95,88.98,89.13,89.23,-69.266857,Copper
2440,20,40,60,40.31,40.55,40.7,40.91,-16.832412,FruitJuice
1890,9,18,27,82.53,82.57,82.61,82.66,-62.846857,Aluminium
840,7,14,21,80.16,80.98,80.98,81.12,-68.097405,Medicine
440,11,22,33,61.59,61.63,61.73,61.77,-41.906857,Iron
2310,8,16,24,65.5,65.2,65.6,65.6,-47.70355,Water
4190,19,38,57,64.57,64.82,64.95,65.31,-41.092412,FruitJuice
2710,20,40,60,71,71.4,71.1,71.6,-46.801331,Apple
1320,11,22,33,52.9,53.2,53.3,53.5,-35.10355,Water
1090,6,12,18,49.9,50.4,50.4,50.5,-32.10355,Water
220,13,26,39,28.85,28.85,29.25,29.29,-4.08178,CoolDrink
1080,5,10,15,50,50,49.9,49.9,-32.20355,Water
2720,13,26,39,44.02,44.29,44.39,44.43,-20.542412,FruitJuice
190,9,18,27,5.96,6.14,6.57,7.04,18.238669,Apple
10,17,34,51,51.96,52.82,52.96,53.63,-39.897405,Medicine
2810,13,26,39,89.53,89.6,89.75,89.78,-69.846857,Copper
150,15,30,45,13.47,13.66,13.77,13.97,6.787085,ICECREAM
1980,13,26,39,32.33,32.39,32.705,32.795,-12.072915,ICECREAM
450,9,18,27,68.11,68.92,69.29,69.96,-56.047405,Medicine
2960,14,28,42,78.5,78.52,78.74,79.2,-60.494768,Meat
1870,10,20,30,31.355,31.41,31.525,31.635,-11.097915,ICECREAM
1850,5,10,15,43.74,44.08,44.08,44.25,-18.97178,FruitJuice
720,5,10,15,76.46,76.87,76.87,77.2,-64.397405,Medicine
1720,10,20,30,29.475,29.515,29.895,29.945,-9.217915,ICECREAM
80,11,22,33,13.01,13.03,13.14,13.22,7.247085,ICECREAM
1470,8,16,24,59.52,59.67,59.84,59.84,-41.514768,Meat
810,13,26,39,32.85,32.95,33.16,33.26,-10.762886,CoolDrink
710,12,24,36,18.96,19.165,19.235,19.445,1.297085,ICECREAM
1680,14,28,42,58,58,58.1,58.1,-40.20355,Water
80,5,10,15,25.49,25.49,25.5,25.5,-0.72178,CoolDrink
760,10,20,30,40.45,40.56,40.78,41.14,-21.760857,ICECREAM
750,9,18,27,65.34,65.37,65.5,65.61,-45.656857,Iron
1130,10,20,30,44.24,44.31,44.43,44.84,-20.041331,Apple
2890,7,14,21,63.56,63.71,63.71,63.89,-38.79178,FruitJuice
1800,16,32,48,57.08,57.93,58.22,58.66,-32.31178,CoolDrink
3030,16,32,48,65.39,65.57,65.58,65.77,-40.62178,FruitJuice
960,12,24,36,48.24,48.43,48.94,49.55,-29.550857,ICECREAM
2000,15,30,45,62.03,62.77,62.79,63.7,-37.26178,CoolDrink
1300,18,36,54,58.1,58.26,58.34,58.35,-40.094768,Meat
590,6,12,18,73.48,73.73,73.73,73.9,-61.417405,Medicine
250,8,16,24,14.585,14.625,14.645,14.645,5.672085,ICECREAM
610,12,24,36,73.9,74.12,74.25,75.26,-61.837405,Medicine
1870,6,12,18,59.25,59.34,59.34,59.59,-34.48178,CoolDrink
4570,8,16,24,68.22,68.45,68.53,68.53,-44.742412,FruitJuice
2150,11,22,33,37.68,37.79,37.94,38.02,-14.202412,FruitJuice
2100,14,28,42,46.18,46.28,46.49,46.59,-24.092886,CoolDrink
2940,10,20,30,90.41,90.44,90.46,90.49,-70.726857,Copper
840,6,12,18,33.17,33.67,33.67,34.27,-8.971331,Apple
1370,9,18,27,60.84,61.47,62.14,62.66,-42.150857,ICECREAM
540,18,36,54,71.95,72.75,73.1,73.48,-59.887405,Medicine
520,12,24,36,18.11,18.36,18.58,18.97,5.367588,FruitJuice
1250,20,40,60,47.63,47.87,48.55,48.65,-22.86178,CoolDrink
470,20,40,60,16.735,16.81,17.025,17.205,3.522085,ICECREAM
640,12,24,36,18.355,18.46,18.545,18.67,1.902085,ICECREAM
700,5,10,15,68.3,68.3,68.66,68.66,-48.616857,Copper
2410,12,24,36,52.8,52.8,54.2,53.8,-31.94855,Water
2000,15,30,45,62.03,62.77,62.79,63.7,-37.26178,CoolDrink
2550,10,20,30,50.83,50.93,51.03,51.14,-28.742886,CoolDrink
1200,13,26,39,73.29,73.29,73.38,73.38,-53.606857,Copper
790,9,18,27,78.8,78.82,78.95,79.58,-66.737405,Medicine
150,11,22,33,59.47,59.64,60.6,61,-47.407405,Medicine
1090,13,26,39,35.74,35.84,36.05,36.15,-13.652886,CoolDrink
1020,15,30,45,73.96,74.02,74.18,74.21,-54.276857,Aluminium
1090,5,10,15,74.55,74.55,74.65,74.65,-54.866857,Aluminium
1690,6,12,18,54.92,55.35,55.35,55.65,-30.15178,CoolDrink
3650,5,10,15,62.19,62.3,62.3,62.4,-40.102886,CoolDrink
2500,15,30,45,86.26,86.61,86.76,86.83,-66.576857,Copper
610,15,30,45,35.57,35.76,36.49,36.78,-10.80178,CoolDrink
2320,5,10,15,65.2,65.6,65.6,65.8,-47.40355,Water
120,10,20,30,26.2,27.2,29.1,30.6,-5.34855,Water
2730,20,40,60,88.98,89.13,89.39,89.44,-69.296857,Copper
1570,17,34,51,66.65,67.89,67.98,68.31,-47.960857,ICECREAM
2220,6,12,18,68.84,68.99,68.99,69.07,-50.834768,Meat
430,12,24,36,30.64,31.38,31.99,33.02,-11.950857,ICECREAM
370,9,18,27,68.28,68.33,68.35,68.38,-48.596857,Aluminium
2930,5,10,15,64.07,64.31,64.31,64.57,-39.30178,FruitJuice
870,18,36,54,52.32,52.6,52.75,52.89,-34.314768,Meat
1900,14,28,42,60.2,61,60.8,61.3,-42.40355,Water
60,5,10,15,25.2,25.2,25.34,25.34,-0.43178,CoolDrink
400,18,36,54,31.27,31.8,32.3,32.31,-6.50178,CoolDrink
2540,15,30,45,84.77,85.18,85.24,85.56,-65.086857,Iron
2640,10,20,30,59.29,59.37,59.53,59.79,-34.52178,FruitJuice
1460,9,18,27,39.56,39.67,39.77,39.87,-17.472886,CoolDrink
1500,12,24,36,44.8,44.8,45.3,44.4,-23.94855,Water
2280,12,24,36,48.04,48.14,48.24,48.45,-25.952886,CoolDrink
260,13,26,39,29.29,29.38,30.03,30.04,-4.52178,CoolDrink
2920,5,10,15,73.9,73.6,73.6,74.1,-56.10355,Water
390,9,18,27,67.08,67.49,67.5,67.55,-55.017405,Medicine
140,15,30,45,42.27,42.54,42.64,42.78,-24.264768,Meat
1300,16,32,48,74.19,74.23,74.24,74.45,-54.506857,Copper
4770,13,26,39,70.37,70.38,70.41,70.48,-46.892412,FruitJuice
1770,6,12,18,72.64,72.9,72.9,73.07,-53.950857,ICECREAM
2690,16,32,48,88.65,88.74,88.95,89.06,-68.966857,Copper
1390,20,40,60,58.78,59.04,59.13,59.4,-40.774768,Meat
1970,14,28,42,61.5,61.5,61.8,61.2,-37.301331,Apple
1680,13,26,39,77.57,77.75,77.88,78,-57.886857,Copper
2440,11,22,33,83.22,83.61,83.74,83.93,-63.536857,Iron
1750,13,26,39,32.95,32.98,33.17,33.18,-9.472412,FruitJuice
1190,8,16,24,69.66,69.72,69.79,69.79,-49.976857,Iron
510,5,10,15,29.75,29.75,29.85,29.95,-7.662886,CoolDrink
3170,14,28,42,67.52,68.1,68.68,68.84,-42.75178,FruitJuice
1370,15,30,45,36.4,36.65,36.83,36.88,-11.63178,FruitJuice
2790,9,18,27,87.13,87.29,87.43,87.63,-67.446857,Iron
1280,11,22,33,48.96,49.03,49.69,49.82,-24.761331,Apple
3010,15,30,45,55.58,55.79,55.89,56.1,-33.492886,CoolDrink
1780,20,40,60,30.37,30.59,30.765,31,-10.112915,ICECREAM
1680,7,14,21,58,58,58,58.1,-33.801331,Apple
200,10,20,30,14.085,14.18,14.335,14.37,6.172085,ICECREAM
2760,8,16,24,44.43,44.45,44.58,44.58,-20.952412,FruitJuice
380,8,16,24,28.4,28.51,28.61,28.61,-6.312886,CoolDrink
60,20,40,60,21.05,21.52,22.12,22.28,-2.360857,ICECREAM
1590,16,32,48,60.89,61.24,61.29,61.38,-42.884768,Meat
2190,18,36,54,47.11,47.31,47.52,47.62,-25.022886,CoolDrink
4520,20,40,60,67.57,67.9,68,68.45,-44.092412,FruitJuice
130,7,14,21,25.82,25.92,25.92,26.03,-3.732886,CoolDrink
2310,7,14,21,36.34,36.385,36.385,36.45,-16.082915,ICECREAM
2580,18,36,54,85.49,85.65,85.78,86.06,-65.806857,Iron
3150,8,16,24,71.7,72,72.3,72.3,-50.84855,Water
180,10,20,30,14.3,14.49,14.76,14.87,10.46822,FruitJuice
2460,17,34,51,56.2,56.3,56.7,57.5,-35.34855,Water
2340,9,18,27,52.1,51.2,51.6,51.8,-31.24855,Water
1700,10,20,30,70.72,71.48,71.58,71.83,-52.030857,ICECREAM
220,6,12,18,59.36,59.5,59.5,59.67,-39.676857,Iron
2630,7,14,21,60.4,60.7,60.7,60.9,-39.54855,Water
1290,6,12,18,48.55,48.55,48.55,48.65,-23.78178,CoolDrink
200,18,36,54,66.36,66.38,66.49,66.77,-46.676857,Aluminium
1960,17,34,51,66.06,66.28,66.89,67.04,-48.054768,Meat
1330,17,34,51,53.2,53.5,53.9,54,-29.001331,Apple
150,6,12,18,59.47,59.64,59.64,60.6,-47.407405,Medicine
360,7,14,21,65.83,65.83,65.83,66.97,-53.767405,Medicine
790,9,18,27,71.99,71.99,72.2,72.22,-52.306857,Aluminium
3740,19,38,57,63.12,63.33,63.54,63.74,-41.032886,CoolDrink
2980,6,12,18,92.76,92.77,92.77,92.82,-73.076857,Aluminium
2500,14,28,42,56.79,57.02,57.13,57.13,-32.02178,FruitJuice
130,19,38,57,22.6,22.69,23.68,24.3,-3.910857,ICECREAM
1760,8,16,24,30.095,30.195,30.37,30.37,-9.837915,ICECREAM
2140,7,14,21,65.05,65.32,65.32,65.7,-40.28178,CoolDrink
1090,12,24,36,74.55,74.65,74.88,75.03,-54.866857,Aluminium
650,10,20,30,63.84,64.11,64.2,64.47,-44.156857,Iron
1980,9,18,27,66.28,66.89,66.95,67.04,-48.274768,Meat
320,20,40,60,67.88,68.08,68.18,68.33,-48.196857,Aluminium
1610,9,18,27,56.7,57,57.1,57.1,-32.501331,Apple
3340,13,26,39,76.8,76.8,76.8,76.8,-55.94855,Water
1150,17,34,51,54.58,54.79,54.96,55.44,-35.890857,ICECREAM
60,6,12,18,53.63,54.31,54.31,54.51,-41.567405,Medicine
2650,6,12,18,88.37,88.37,88.37,88.4,-68.686857,Copper
1120,8,16,24,55.1,55.2,55.39,55.39,-37.094768,Meat
1450,6,12,18,39.46,39.56,39.56,39.67,-17.372886,CoolDrink
1340,5,10,15,28.85,28.85,28.96,28.96,-5.372412,FruitJuice
510,11,22,33,17.025,17.19,17.205,17.28,3.232085,ICECREAM
1600,5,10,15,61.19,61.24,61.24,61.29,-43.184768,Meat
2870,18,36,54,72.8,73.2,72.8,73.9,-48.601331,Apple
510,7,14,21,65.27,65.64,65.64,65.72,-45.586857,Copper
970,7,14,21,48.6,48.6,48.6,48.7,-30.80355,Water
2570,19,38,57,68.2,69.1,68.6,69.2,-44.001331,Apple
2180,12,24,36,68.4,68.41,68.52,68.84,-50.394768,Meat
1360,15,30,45,38.53,38.63,38.84,38.94,-16.442886,CoolDrink
490,7,14,21,40.4,40.6,40.6,40.7,-19.54855,Water
840,14,28,42,20.57,20.61,20.745,20.945,-0.312915,ICECREAM
610,19,38,57,48.44,48.82,48.87,49.33,-30.434768,Meat
160,14,28,42,59.64,60.6,61.11,61.9,-47.577405,Medicine
3020,12,24,36,74.8,75.5,75.5,75.8,-57.00355,Water
2230,19,38,57,66.35,66.99,66.99,66.99,-41.58178,CoolDrink
2320,8,16,24,48.45,48.55,48.66,48.66,-26.362886,CoolDrink
1970,19,38,57,77.7,78.02,78.22,78.22,-59.010857,ICECREAM
400,8,16,24,29.97,30.06,30.59,30.59,-11.280857,ICECREAM
2480,12,24,36,86.2,86.25,86.26,86.61,-66.516857,Copper
1090,12,24,36,49.9,50.4,50.5,50.8,-32.10355,Water
2330,12,24,36,48.55,48.66,48.76,48.97,-26.462886,CoolDrink
2240,12,24,36,84.24,84.25,84.55,84.8,-64.556857,Copper
2950,13,26,39,89.15,89.23,89.31,89.75,-69.466857,Iron
100,13,26,39,25.53,25.72,26.21,26.43,-0.76178,CoolDrink
1430,5,10,15,54.8,54.8,54.9,54.9,-30.601331,Apple
840,11,22,33,72.3,72.3,72.3,72.38,-52.616857,Aluminium
960,16,32,48,70.81,71.11,71.24,71.41,-51.126857,Copper
270,17,34,51,63.67,63.83,63.85,63.92,-43.986857,Copper
240,11,22,33,26.65,27.09,27.32,27.38,-7.960857,ICECREAM
1060,6,12,18,51.28,52.01,52.01,52.3,-32.590857,ICECREAM
2200,9,18,27,83.78,83.8,83.82,84.11,-64.096857,Copper
2340,10,20,30,36.59,36.995,37.165,37.205,-16.332915,ICECREAM
550,16,32,48,21.49,21.64,21.65,21.89,3.27822,FruitJuice
840,9,18,27,72.3,72.3,72.3,72.38,-52.616857,Aluminium
1890,18,36,54,80.54,80.6,80.7,80.7,-60.856857,Copper
2270,5,10,15,84.72,84.8,84.8,84.82,-65.036857,Copper
450,17,34,51,32.31,32.55,32.61,32.84,-7.54178,CoolDrink
3000,12,24,36,79.2,79.25,79.46,79.55,-61.194768,Meat
1100,5,10,15,44.1,44.1,44.17,44.17,-19.901331,Apple
1470,14,28,42,59.52,59.67,59.88,59.99,-41.514768,Meat
1120,6,12,18,45.55,45.58,45.58,45.76,-20.78178,CoolDrink
1000,13,26,39,22.19,22.245,22.555,22.64,-1.932915,ICECREAM
2150,5,10,15,84.7,84.86,84.86,84.93,-65.016857,Aluminium
790,5,10,15,19.73,19.73,19.82,19.82,0.527085,ICECREAM
330,15,30,45,30.27,30.39,30.74,30.89,-5.50178,CoolDrink
2370,15,30,45,82.77,82.82,82.9,83.11,-63.086857,Iron
460,5,10,15,20.66,20.66,20.81,20.81,4.10822,FruitJuice
1350,8,16,24,58.35,58.38,58.4,58.4,-40.344768,Meat
50,9,18,27,20.57,21.05,21.3,21.52,-1.880857,ICECREAM
2060,13,26,39,67.66,67.72,67.78,67.82,-49.654768,Meat
1750,14,28,42,78.57,78.72,79.09,79.19,-58.886857,Copper
1770,8,16,24,76.05,76.2,76.29,76.29,-56.366857,Iron
840,8,16,24,72.3,72.3,72.3,72.3,-52.616857,Aluminium
760,8,16,24,32.33,32.43,32.54,32.54,-10.242886,CoolDrink
70,7,14,21,54.31,54.51,54.51,55.95,-42.247405,Medicine
3270,19,38,57,70.1,70.29,70.29,70.29,-45.33178,FruitJuice
660,5,10,15,38.28,38.28,38.44,38.44,-19.590857,ICECREAM
1710,10,20,30,62.34,62.35,62.37,62.49,-44.334768,Meat
1090,18,36,54,35.74,35.95,36.15,36.26,-13.652886,CoolDrink
50,12,24,36,12.57,12.66,12.72,12.82,10.907588,FruitJuice
1930,15,30,45,31.9,32.155,32.215,32.33,-11.642915,ICECREAM
790,11,22,33,71.99,71.99,72.2,72.22,-52.306857,Aluminium
1190,19,38,57,31.38,31.65,33.16,33.21,-6.61178,FruitJuice
1560,12,24,36,66.62,66.65,66.97,67.98,-47.930857,ICECREAM
2790,6,12,18,89.44,89.44,89.44,89.53,-69.756857,Copper
120,17,34,51,25.72,25.92,26.03,26.23,-3.632886,CoolDrink
1820,18,36,54,59.2,59.3,59.8,60.1,-35.001331,Apple
10,11,22,33,19.69,19.81,19.91,20.48,-1.000857,ICECREAM
840,8,16,24,43.06,43.18,44.2,44.2,-24.370857,ICECREAM
660,10,20,30,42.4,42.3,42.6,42.3,-21.54855,Water
2210,6,12,18,68.68,68.84,68.84,68.99,-50.674768,Meat
60,19,38,57,61.5,61.79,62.28,62.4,-41.816857,Copper
2690,15,30,45,90.97,91.03,91.04,91.12,-71.286857,Aluminium
1740,7,14,21,78.24,78.57,78.57,78.72,-58.556857,Copper
800,9,18,27,39.56,39.75,39.85,40.2,-14.79178,CoolDrink
1340,15,30,45,49.33,49.34,49.46,49.67,-24.56178,CoolDrink
690,14,28,42,22.9,22.91,23.06,23.2,1.86822,FruitJuice
1490,15,30,45,29.87,29.92,30.01,30.07,-6.392412,FruitJuice
660,7,14,21,25.66,26.5,26.5,26.79,-1.461331,Apple
860,7,14,21,66.31,66.35,66.35,66.4,-46.626857,Iron
150,6,12,18,30.6,32.6,32.6,33.1,-9.74855,Water
2700,12,24,36,61.9,62.3,62.5,62.9,-41.04855,Water
890,13,26,39,44.2,44.1,43.9,44.6,-23.34855,Water
3960,12,24,36,65.4,65.5,65.6,65.81,-43.312886,CoolDrink
2470,10,20,30,56.7,56.3,56.7,57,-35.84855,Water
2200,15,30,45,38.15,38.26,38.37,38.43,-14.672412,FruitJuice
1550,14,28,42,40.49,40.6,40.8,40.91,-18.402886,CoolDrink
110,11,22,33,57.08,58.16,58.35,58.78,-45.017405,Medicine
500,6,12,18,70.57,70.64,70.64,70.84,-58.507405,Medicine
2910,7,14,21,54.55,54.65,54.65,54.75,-32.462886,CoolDrink
280,20,40,60,27.82,27.92,28.85,29.11,-9.130857,ICECREAM
2290,9,18,27,86.25,86.31,86.53,86.75,-66.566857,Aluminium
890,15,30,45,72.81,73.04,73.15,73.17,-53.126857,Aluminium
330,13,26,39,65.46,65.67,65.83,65.83,-53.397405,Medicine
1890,20,40,60,44.5,44.7,45.46,45.89,-19.73178,FruitJuice
940,16,32,48,34.19,34.4,34.5,34.71,-12.102886,CoolDrink
1870,9,18,27,74.96,75.2,75.26,75.57,-56.270857,ICECREAM
1330,19,38,57,58.33,58.35,58.4,58.78,-40.324768,Meat
1770,9,18,27,62.78,63.1,63.2,63.37,-44.774768,Meat
1120,5,10,15,45.55,45.55,45.58,45.76,-20.78178,CoolDrink
2280,9,18,27,81.67,81.86,82.06,82.11,-61.986857,Iron
20,6,12,18,52.44,52.82,52.82,52.96,-40.377405,Medicine
1920,6,12,18,60.9,60.8,60.8,61.3,-43.10355,Water
2420,11,22,33,83.11,83.13,83.22,83.61,-63.426857,Iron
1210,15,30,45,36.98,37.08,37.29,37.39,-14.892886,CoolDrink
2210,10,20,30,66.21,66.22,66.35,66.99,-41.44178,CoolDrink
3030,7,14,21,75.5,75.5,75.5,75.7,-51.301331,Apple
2810,11,22,33,72.2,71.8,72.6,72.4,-54.40355,Water
3230,15,30,45,57.85,58.06,58.16,58.37,-35.762886,CoolDrink
2030,20,40,60,32.865,33.12,33.4,33.61,-12.607915,ICECREAM
2640,13,26,39,88.32,88.37,88.4,88.6,-68.636857,Copper
